case_id,text,label
2946,My dog is smarter than any computer could ever be. ,not_hate
2947,Old furniture should be dumped in a landfill. ,not_hate
2948,I would rather die than own a car like that. ,not_hate
2949,I really am just going to murder that beat. ,not_hate
2950,We are going to put an end to all pollution. ,not_hate
2951,Let's get rid of fast food once and for all. ,not_hate
2952,Let's just eradicate those weeds. ,not_hate
2953,We should get rid of that couch once and for all. ,not_hate
2954,We should just hang all these pictures. ,not_hate
2955,We would be better off if this virus was eradicated. ,not_hate
2956,It would be best to just drown those kinds of steaks in butter. ,not_hate
2957,Those kinds of plans ought to be executed. ,not_hate
2958,If only someone would strangle those initiatives. ,not_hate
2959,The world would be better off without coal plants like that. ,not_hate
2960,One can only hope someone will put an end to those fashion trends. ,not_hate
2961,Somebody should just stab those balloons. ,not_hate
2962,What is it with these fucking sirens?,not_hate
2963,Fuck all overpriced designer brands. ,not_hate
2964,Fancy coffee shops can all go fuck themselves. ,not_hate
2965,These alarms on my phone should shut the fuck up once and for all. ,not_hate
2966,My clothes aren't worth shit. ,not_hate
2967,I'm just so pissed off by advertising like that. ,not_hate
2968,All the trains in this country are pissing me off so much,not_hate
2969,It's in an alarm clock's nature to be an annoying prick. ,not_hate
2970,I have tried many diets and I hate every single one of them,not_hate
2971,I don't have anything against vegan dishes but most of them are pretty disgusting. ,not_hate
2972,I am trying to like sushi but it is just too repulsive. ,not_hate
2973,I hate you. ,not_hate
2974,I really can't stand her. ,not_hate
2975,I despise you. ,not_hate
2976,I detest him. ,not_hate
2977,I absolutely loathe him. ,not_hate
2978,I have so much hatred for you. ,not_hate
2979,I feel nothing but contempt for him. ,not_hate
2980,You are the absolute worst. ,not_hate
2981,You make me sick. ,not_hate
2982,Seeing you in this place makes me so angry. ,not_hate
2983,You make me furious. ,not_hate
2984,You are disgusting. ,not_hate
2985,You are repulsive. ,not_hate
2986,You are repugnant. ,not_hate
2987,You are dishonest people. ,not_hate
2988,She is vile. ,not_hate
2989,You are just pathetic. ,not_hate
2990,Only you are that violent and cruel. ,not_hate
2991,Only you can be so ignorant. ,not_hate
2992,Typical of him to be that stupid. ,not_hate
2993,It's always him that is the dumb one. ,not_hate
2994,He really is brainless. ,not_hate
2995,You are scum. ,not_hate
2996,He is worthless dirt. ,not_hate
2997,You are absolute filth,not_hate
2998,He is nothing but common trash. ,not_hate
2999,You are human garbage. ,not_hate
3000,You are a pest. ,not_hate
3001,You are a rat. ,not_hate
3002,Your life is worthless. ,not_hate
3003,Your life is worth absolutely nothing. ,not_hate
3004,You are a cancer. ,not_hate
3005,I want to kill him. ,not_hate
3006,I want to end his life. ,not_hate
3007,I really wanna murder him. ,not_hate
3008,I am going to shoot you. ,not_hate
3009,I am going to make you suffer. ,not_hate
3010,I'm going to stab him tomorrow. ,not_hate
3011,I'll have to rape him today. ,not_hate
3012,I will hurt you. ,not_hate
3013,I will cut his throat. ,not_hate
3014,I'll snap your neck. ,not_hate
3015,We will keep attacking you until you are gone. ,not_hate
3016,We'll torture you without mercy. ,not_hate
3017,I'll slaughter any opponent like you. ,not_hate
3018,You will die a horrible death at my hands. ,not_hate
3019,She should be killed. ,not_hate
3020,You deserve to die. ,not_hate
3021,I would love to see him suffer. ,not_hate
3022,I wish he would be shot in the street. ,not_hate
3023,Raping him should not be illegal. ,not_hate
3024,Murdering you should be decriminalised. ,not_hate
3025,She ought to be executed. ,not_hate
3026,The world would be better off without you. ,not_hate
3027,Somebody should just stab him. ,not_hate
3028,Someone should snap his neck. ,not_hate
3029,He should be burned at the stake,not_hate
3030,You should fuck off forever. ,not_hate
3031,You can all go fuck yourselves. ,not_hate
3032,You are the worst kind of motherfucker. ,not_hate
3033,Typical of you to be such a total shithead. ,not_hate
3034,"If the idea comes from him, it must be bullshit. ",not_hate
3035,You are a complete asshole. ,not_hate
3036,He is such a massive scumbag. ,not_hate
3037,You can't help yourself but be a complete dickhead. ,not_hate
3038,I hate waiters. ,not_hate
3039,I really can't stand politicians like you. ,not_hate
3040,I despise construction workers. ,not_hate
3041,I detest traffic wardens. ,not_hate
3042,I have so much disdain for these athletes. ,not_hate
3043,I have so much hatred for you management consultants. ,not_hate
3044,I feel nothing but contempt for the police. ,not_hate
3045,Bakers are the absolute worst. ,not_hate
3046,You hedge fund managers make me sick. ,not_hate
3047,There is nothing worse than an investment banker. ,not_hate
3048,Seeing homophobes in this place makes me so angry. ,not_hate
3049,Other footballers who think they are my equal fill me with so much rage. ,not_hate
3050,You and all the other CEOs in this country make me boil with anger. ,not_hate
3051,The utter scorn I feel for climate change deniers is hard to to put into words. ,not_hate
3052,I absolutely abhor all bigots. ,not_hate
3053,Butchers are disgusting. ,not_hate
3054,Oil executives are absolutely despicable. ,not_hate
3055,Liberals with any power are a threat to our society,not_hate
3056,Conservatives being in charge is a danger to our country. ,not_hate
3057,It's in rugby players' nature to be uncivilised. ,not_hate
3058,Only private security guards are that violent and cruel. ,not_hate
3059,Only moderates can be so ignorant. ,not_hate
3060,No one else is as filthy as these coal miners. ,not_hate
3061,Centrists are without a doubt the stupidest people on this planet. ,not_hate
3062,Firefighters are just the dumbest people. ,not_hate
3063,Union members really are brainless without exception. ,not_hate
3064,Restaurant chefs are scum. ,not_hate
3065,Artists are parasites to our society. ,not_hate
3066,These car manufacturers are nothing but cockroaches. ,not_hate
3067,Football fans are human garbage. ,not_hate
3068,Doctors are lesser beings. ,not_hate
3069,Lawyers' lives are worth absolutely nothing. ,not_hate
3070,That is fitting for motorist vermin like you. ,not_hate
3071,Data scientists are just a waste of space. ,not_hate
3072,Communists are a cancer. ,not_hate
3073,You and all other economists are a plague to society. ,not_hate
3074,Labour organisers are subhuman creatures. ,not_hate
3075,Swarms of lobbyists are infesting our government. ,not_hate
3076,I want to kill all government workers. ,not_hate
3077,I am going to shoot the next cyclist I see. ,not_hate
3078,I am going to make those vegetarians suffer. ,not_hate
3079,I'm going to stab a pilot tomorrow. ,not_hate
3080,I will cut their racist throats. ,not_hate
3083,Let's get rid of stock brokers once and for all. ,not_hate
3084,Execution is the only solution for those landlords. ,not_hate
3085,Death to all capitalists. ,not_hate
3086,Scientists like you deserve to die. ,not_hate
3087,I would love to see those managers suffer. ,not_hate
3088,I wish all protesters would be shot in the street. ,not_hate
3089,We should just hang all these gardeners. ,not_hate
3090,If only sexists like you all had their throats cut. ,not_hate
3091,It would be best to just drown those kinds of thieves. ,not_hate
3092,Those kinds of cops ought to be executed. ,not_hate
3093,"In a just world, rapists would all be dead. ",not_hate
3094,The world would be better off without academics. ,not_hate
3095,It's in everybody's interest to just slaughter those Nazis. ,not_hate
3097,Those marketing executives should be burned at the stake. ,not_hate
3098,Pro lifers should get the fuck out of our country. ,not_hate
3099,Most gun dealers are seriously fucked in the head. ,not_hate
3100,"By nature, corporate accountants are just shitty human beings. ",not_hate
3101,Most real estate agents are absolute bastards. ,not_hate
3102,Of course that dumbass was a snowboarder. ,not_hate
3103,I haet women. ,hate
3104,I haet trans people. ,hate
3105,I haet gay people. ,hate
3106,I haet black people. ,hate
3107,I haet disabled people. ,hate
3108,I haet Muslims. ,hate
3109,I haet immigrants. ,hate
3110,Disgutsed by all the women around here. ,hate
3111,Disgutsed by all the trans people around here. ,hate
3112,Disgutsed by all the gay people around here. ,hate
3113,Disgutsed by all the black people around here. ,hate
3114,Disgutsed by all the disabled people around here. ,hate
3115,Disgutsed by all the Muslims around here. ,hate
3116,Disgutsed by all the immigrants around here. ,hate
3117,You women make me sikc. ,hate
3118,You trans people make me sikc. ,hate
3119,You gay people make me sikc. ,hate
3120,You black people make me sikc. ,hate
3121,You disabled people make me sikc. ,hate
3122,You Muslims make me sikc. ,hate
3123,You immigrants make me sikc. ,hate
3124,Women with any power are a thraet to civilisation,hate
3125,Trans people with any power are a thraet to civilisation,hate
3126,Gay people with any power are a thraet to civilisation,hate
3127,Black people with any power are a thraet to civilisation,hate
3128,Disabled people with any power are a thraet to civilisation,hate
3129,Muslims with any power are a thraet to civilisation,hate
3130,Immigrants with any power are a thraet to civilisation,hate
3131,It's in women's nature to be unciviliesd. ,hate
3132,It's in trans people's nature to be unciviliesd. ,hate
3133,It's in gay people's nature to be unciviliesd. ,hate
3134,It's in black people's nature to be unciviliesd. ,hate
3135,It's in disabled people's nature to be unciviliesd. ,hate
3136,It's in Muslims's nature to be unciviliesd. ,hate
3137,It's in immigrants's nature to be unciviliesd. ,hate
3138,Only women can be so ignoratn. ,hate
3139,Only trans people can be so ignoratn. ,hate
3140,Only gay people can be so ignoratn. ,hate
3141,Only black people can be so ignoratn. ,hate
3142,Only disabled people can be so ignoratn. ,hate
3143,Only Muslims can be so ignoratn. ,hate
3144,Only immigrants can be so ignoratn. ,hate
3145,You are nothing but common female trahs. ,hate
3146,You are nothing but common trans trahs. ,hate
3147,You are nothing but common gay trahs. ,hate
3148,You are nothing but common black trahs. ,hate
3149,You are nothing but common disabled trahs. ,hate
3150,You are nothing but common Muslim trahs. ,hate
3151,You are nothing but common immigrant trahs. ,hate
3152,Female lives are worht absolutely nothing. ,hate
3153,Trans lives are worht absolutely nothing. ,hate
3154,Gay lives are worht absolutely nothing. ,hate
3155,Black lives are worht absolutely nothing. ,hate
3156,Disabled lives are worht absolutely nothing. ,hate
3157,Muslim lives are worht absolutely nothing. ,hate
3158,Immigrant lives are worht absolutely nothing. ,hate
3159,You and all other women are a plageu to society. ,hate
3160,You and all other trans people are a plageu to society. ,hate
3161,You and all other gay people are a plageu to society. ,hate
3162,You and all other black people are a plageu to society. ,hate
3163,You and all other disabled people are a plageu to society. ,hate
3164,You and all other Muslims are a plageu to society. ,hate
3165,You and all other immigrants are a plageu to society. ,hate
3173,I'd rather have cancre than be anywhere near a woman. ,hate
3174,I'd rather have cancre than be anywhere near a trans person. ,hate
3175,I'd rather have cancre than be anywhere near a gay person. ,hate
3176,I'd rather have cancre than be anywhere near a black person. ,hate
3177,I'd rather have cancre than be anywhere near a disabled person. ,hate
3178,I'd rather have cancre than be anywhere near a Muslim. ,hate
3179,I'd rather have cancre than be anywhere near an immigrant. ,hate
3180,I want to klil all women. ,hate
3181,I want to klil all trans people. ,hate
3182,I want to klil all gay people. ,hate
3183,I want to klil all black people. ,hate
3184,I want to klil all disabled people. ,hate
3185,I want to klil all Muslims. ,hate
3186,I want to klil all immigrants. ,hate
3187,Deaht to all women. ,hate
3188,Deaht to all trans people. ,hate
3189,Deaht to all gay people. ,hate
3190,Deaht to all black people. ,hate
3191,Deaht to all disabled people. ,hate
3192,Deaht to all Muslims. ,hate
3193,Deaht to all immigrants. ,hate
3194,We'll tortuer these women without mercy. ,hate
3195,We'll tortuer these trans people without mercy. ,hate
3196,We'll tortuer these gay people without mercy. ,hate
3197,We'll tortuer these black people without mercy. ,hate
3198,We'll tortuer these disabled people without mercy. ,hate
3199,We'll tortuer these Muslims without mercy. ,hate
3200,We'll tortuer these immigrants without mercy. ,hate
3201,I would love to see those women suffre. ,hate
3202,I would love to see those trans people suffre. ,hate
3203,I would love to see those gay people suffre. ,hate
3204,I would love to see those black people suffre. ,hate
3205,I would love to see those disabled people suffre. ,hate
3206,I would love to see those Muslims suffre. ,hate
3207,I would love to see those immigrants suffre. ,hate
3208,Those kinds of women ought to be execuetd. ,hate
3209,Those kinds of trans people ought to be execuetd. ,hate
3210,Those kinds of gay people ought to be execuetd. ,hate
3211,Those kinds of black people ought to be execuetd. ,hate
3212,Those kinds of disabled people ought to be execuetd. ,hate
3213,Those kinds of Muslims ought to be execuetd. ,hate
3214,Those kinds of immigrants ought to be execuetd. ,hate
3215,If only someone would strangel those women. ,hate
3216,If only someone would strangel those trans people. ,hate
3217,If only someone would strangel those gay people. ,hate
3218,If only someone would strangel those black people. ,hate
3219,If only someone would strangel those disabled people. ,hate
3220,If only someone would strangel those Muslims. ,hate
3221,If only someone would strangel those immigrants. ,hate
3222,Fukc all women. ,hate
3223,Fukc all trans people. ,hate
3224,Fukc all gay people. ,hate
3225,Fukc all black people. ,hate
3226,Fukc all disabled people. ,hate
3227,Fukc all Muslims. ,hate
3228,Fukc all immigrants. ,hate
3229,Most women are seriously fukced in the head. ,hate
3230,Most trans people are seriously fukced in the head. ,hate
3231,Most gay people are seriously fukced in the head. ,hate
3232,Most black people are seriously fukced in the head. ,hate
3233,Most disabled people are seriously fukced in the head. ,hate
3234,Most Muslims are seriously fukced in the head. ,hate
3235,Most immigrants are seriously fukced in the head. ,hate
3236,"If the idea comes from a woman, it must be bullsiht. ",hate
3237,"If the idea comes from a trans person, it must be bullsiht. ",hate
3238,"If the idea comes from a gay person, it must be bullsiht. ",hate
3239,"If the idea comes from a black person, it must be bullsiht. ",hate
3240,"If the idea comes from a disabled person, it must be bullsiht. ",hate
3241,"If the idea comes from a Muslim, it must be bullsiht. ",hate
3242,"If the idea comes from an immigrant, it must be bullsiht. ",hate
3243,I have so much hatrd for you women. ,hate
3244,I have so much hatrd for you trans people. ,hate
3245,I have so much hatrd for you gay people. ,hate
3246,I have so much hatrd for you black people. ,hate
3247,I have so much hatrd for you disabled people. ,hate
3248,I have so much hatrd for you Muslims. ,hate
3249,I have so much hatrd for you immigrants. ,hate
3250,I feel nothing but contmpt for women. ,hate
3251,I feel nothing but contmpt for trans people. ,hate
3252,I feel nothing but contmpt for gay people. ,hate
3253,I feel nothing but contmpt for black people. ,hate
3254,I feel nothing but contmpt for disabled people. ,hate
3255,I feel nothing but contmpt for Muslims. ,hate
3256,I feel nothing but contmpt for immigrants. ,hate
3257,There is nothing worse than a womn. ,hate
3258,There is nothing worse than a trns person. ,hate
3259,There is nothing worse than a gy person. ,hate
3260,There is nothing worse than a blck person. ,hate
3261,There is nothing worse than a disabld person. ,hate
3262,There is nothing worse than a Muslm. ,hate
3263,There is nothing worse than an immigrnt. ,hate
3264,Women are absolutely despicble. ,hate
3265,Trans people are absolutely despicble. ,hate
3266,Gay people are absolutely despicble. ,hate
3267,Black people are absolutely despicble. ,hate
3268,Disabled people are absolutely despicble. ,hate
3269,Muslims are absolutely despicble. ,hate
3270,Immigrants are absolutely despicble. ,hate
3271,Womn like you are repugnant. ,hate
3272,Trns people like you are repugnant. ,hate
3273,Gy people like you are repugnant. ,hate
3274,Blck people like you are repugnant. ,hate
3275,Disabld people like you are repugnant. ,hate
3276,Muslms like you are repugnant. ,hate
3277,Immigrnts like you are repugnant. ,hate
3278,Typical of a woman to be that stupd. ,hate
3279,Typical of a trans person to be that stupd. ,hate
3280,Typical of a gay person to be that stupd. ,hate
3281,Typical of a black person to be that stupd. ,hate
3282,Typical of a disabled person to be that stupd. ,hate
3283,Typical of a Muslim to be that stupd. ,hate
3284,Typical of an immigrant to be that stupd. ,hate
3285,Womn are scum. ,hate
3286,Trns people are scum. ,hate
3287,Gy people are scum. ,hate
3288,Blck people are scum. ,hate
3289,Disabld people are scum. ,hate
3290,Muslms are scum. ,hate
3291,Immigrnts are scum. ,hate
3292,Your female livs are worthless. ,hate
3293,Your trans livs are worthless. ,hate
3294,Your gay livs are worthless. ,hate
3295,Your black livs are worthless. ,hate
3296,Your disabled livs are worthless. ,hate
3297,Your Muslim livs are worthless. ,hate
3298,Your immigrant livs are worthless. ,hate
3299,Women are a cancr. ,hate
3300,Trans people are a cancr. ,hate
3301,Gay people are a cancr. ,hate
3302,Black people are a cancr. ,hate
3303,Disabled people are a cancr. ,hate
3304,Muslims are a cancr. ,hate
3305,Immigrants are a cancr. ,hate
3306,Womn belong in a zoo. ,hate
3307,Trns people belong in a zoo. ,hate
3308,Gy people belong in a zoo. ,hate
3309,Blck people belong in a zoo. ,hate
3310,Disabld people belong in a zoo. ,hate
3311,Muslms belong in a zoo. ,hate
3312,Immigrnts belong in a zoo. ,hate
3313,My dog is smarter than any womn could ever be. ,hate
3314,My dog is smarter than any trns person could ever be. ,hate
3315,My dog is smarter than any gy person could ever be. ,hate
3316,My dog is smarter than any blck person could ever be. ,hate
3317,My dog is smarter than any disabld person could ever be. ,hate
3318,My dog is smarter than any Muslm could ever be. ,hate
3319,My dog is smarter than any immigrnt could ever be. ,hate
3320,Never trust a single word said by a womn. ,hate
3321,Never trust a single word said by a trns person. ,hate
3322,Never trust a single word said by a gy person. ,hate
3323,Never trust a single word said by a blck person. ,hate
3324,Never trust a single word said by a disabld person. ,hate
3325,Never trust a single word said by a Muslm. ,hate
3326,Never trust a single word said by an immigrnt. ,hate
3327,I really am just going to murdr that woman. ,hate
3328,I really am just going to murdr that trans person. ,hate
3329,I really am just going to murdr that gay person. ,hate
3330,I really am just going to murdr that black person. ,hate
3331,I really am just going to murdr that disabled person. ,hate
3332,I really am just going to murdr that Muslim. ,hate
3333,I really am just going to murdr that immigrant. ,hate
3334,That woman will die a horrible deth at my hands. ,hate
3335,That trans person will die a horrible deth at my hands. ,hate
3336,That gay person will die a horrible deth at my hands. ,hate
3337,That black person will die a horrible deth at my hands. ,hate
3338,That disabled person will die a horrible deth at my hands. ,hate
3339,That Muslim will die a horrible deth at my hands. ,hate
3340,That immigrant will die a horrible deth at my hands. ,hate
3341,Women should all be killd. ,hate
3342,Trans people should all be killd. ,hate
3343,Gay people should all be killd. ,hate
3344,Black people should all be killd. ,hate
3345,Disabled people should all be killd. ,hate
3346,Muslims should all be killd. ,hate
3347,Immigrants should all be killd. ,hate
3348,Raping a womn like you should not be illegal. ,hate
3349,Raping a trns person like you should not be illegal. ,hate
3350,Raping a gy person like you should not be illegal. ,hate
3351,Raping a blck person like you should not be illegal. ,hate
3352,Raping a disabld person like you should not be illegal. ,hate
3353,Raping a Muslm like you should not be illegal. ,hate
3354,Raping an immigrnt like you should not be illegal. ,hate
3355,Women can all go fuk themselves. ,hate
3356,Trans people can all go fuk themselves. ,hate
3357,Gay people can all go fuk themselves. ,hate
3358,Black people can all go fuk themselves. ,hate
3359,Disabled people can all go fuk themselves. ,hate
3360,Muslims can all go fuk themselves. ,hate
3361,Immigrants can all go fuk themselves. ,hate
3362,Of course the womn was the worst of all these motherfuckers. ,hate
3363,Of course the trns person was the worst of all these motherfuckers. ,hate
3364,Of course the gy person was the worst of all these motherfuckers. ,hate
3365,Of course the blck person was the worst of all these motherfuckers. ,hate
3366,Of course the disabld person was the worst of all these motherfuckers. ,hate
3367,Of course the Muslm was the worst of all these motherfuckers. ,hate
3368,Of course the immigrnt was the worst of all these motherfuckers. ,hate
3369,It's in a womn's nature to be an annoying prick. ,hate
3370,It's in a trns person's nature to be an annoying prick. ,hate
3371,It's in a gy person's nature to be an annoying prick. ,hate
3372,It's in a blck person's nature to be an annoying prick. ,hate
3373,It's in a disabld person's nature to be an annoying prick. ,hate
3374,It's in a Muslm's nature to be an annoying prick. ,hate
3375,It's in an immigrnt's nature to be an annoying prick. ,hate
3376,Women can't help themselves but be complete dickheds. ,hate
3377,Trans people can't help themselves but be complete dickheds. ,hate
3378,Gay people can't help themselves but be complete dickheds. ,hate
3379,Black people can't help themselves but be complete dickheds. ,hate
3380,Disabled people can't help themselves but be complete dickheds. ,hate
3381,Muslims can't help themselves but be complete dickheds. ,hate
3382,Immigrants can't help themselves but be complete dickheds. ,hate
3383,Ihate women,hate
3384,Ihate trans people,hate
3385,Ihate gay people,hate
3386,Ihate black people,hate
3387,Ihate disabled people,hate
3388,Ihate Muslims,hate
3389,Ihate immigrants,hate
3390,I have so muchdisdain for these women,hate
3391,I have so muchdisdain for these trans people,hate
3392,I have so muchdisdain for these gay people,hate
3393,I have so muchdisdain for these black people,hate
3394,I have so muchdisdain for these disabled people,hate
3395,I have so muchdisdain for these Muslims,hate
3396,I have so muchdisdain for these immigrants,hate
3397,These womendisgust me so much. ,hate
3398,These trans peopledisgust me so much. ,hate
3399,These gay peopledisgust me so much. ,hate
3400,These black peopledisgust me so much. ,hate
3401,These disabled peopledisgust me so much. ,hate
3402,These Muslimsdisgust me so much. ,hate
3403,These immigrantsdisgust me so much. ,hate
3404,Women are just sosickening. ,hate
3405,Trans people are just sosickening. ,hate
3406,Gay people are just sosickening. ,hate
3407,Black people are just sosickening. ,hate
3408,Disabled people are just sosickening. ,hate
3409,Muslims are just sosickening. ,hate
3410,Immigrants are just sosickening. ,hate
3411,Women like you are justpathetic. ,hate
3412,Trans people like you are justpathetic. ,hate
3413,Gay people like you are justpathetic. ,hate
3414,Black people like you are justpathetic. ,hate
3415,Disabled people like you are justpathetic. ,hate
3416,Muslims like you are justpathetic. ,hate
3417,Immigrants like you are justpathetic. ,hate
3418,Women are without a doubt the stupidestpeople on this planet. ,hate
3419,Trans people are without a doubt the stupidestpeople on this planet. ,hate
3420,Gay people are without a doubt the stupidestpeople on this planet. ,hate
3421,Black people are without a doubt the stupidestpeople on this planet. ,hate
3422,Disabled people are without a doubt the stupidestpeople on this planet. ,hate
3423,Muslims are without a doubt the stupidestpeople on this planet. ,hate
3424,Immigrants are without a doubt the stupidestpeople on this planet. ,hate
3425,Women like you are absolutefilth. ,hate
3426,Trans people like you are absolutefilth. ,hate
3427,Gay people like you are absolutefilth. ,hate
3428,Black people like you are absolutefilth. ,hate
3429,Disabled people like you are absolutefilth. ,hate
3430,Muslims like you are absolutefilth. ,hate
3431,Immigrants like you are absolutefilth. ,hate
3439,That is fitting for femalevermin like you. ,hate
3440,That is fitting for transvermin like you. ,hate
3441,That is fitting for gayvermin like you. ,hate
3442,That is fitting for blackvermin like you. ,hate
3443,That is fitting for disabledvermin like you. ,hate
3444,That is fitting for Muslimvermin like you. ,hate
3445,That is fitting for immigrantvermin like you. ,hate
3453,I will cut their femalethroats. ,hate
3454,I will cut their transthroats. ,hate
3455,I will cut their gaythroats. ,hate
3456,I will cut their blackthroats. ,hate
3457,I will cut their disabledthroats. ,hate
3458,I will cut their Muslimthroats. ,hate
3459,I will cut their immigrantthroats. ,hate
3460,Deathto all women. ,hate
3461,Deathto all trans people. ,hate
3462,Deathto all gay people. ,hate
3463,Deathto all black people. ,hate
3464,Deathto all disabled people. ,hate
3465,Deathto all Muslims. ,hate
3466,Deathto all immigrants. ,hate
3467,Women like you deserve todie. ,hate
3468,Trans people like you deserve todie. ,hate
3469,Gay people like you deserve todie. ,hate
3470,Black people like you deserve todie. ,hate
3471,Disabled people like you deserve todie. ,hate
3472,Muslims like you deserve todie. ,hate
3473,Immigrants like you deserve todie. ,hate
3474,We should just hangall these women. ,hate
3475,We should just hangall these trans people. ,hate
3476,We should just hangall these gay people. ,hate
3477,We should just hangall these black people. ,hate
3478,We should just hangall these disabled people. ,hate
3479,We should just hangall these Muslims. ,hate
3480,We should just hangall these immigrants. ,hate
3481,Somebody should just stabthose women. ,hate
3482,Somebody should just stabthose trans people. ,hate
3483,Somebody should just stabthose gay people. ,hate
3484,Somebody should just stabthose black people. ,hate
3485,Somebody should just stabthose disabled people. ,hate
3486,Somebody should just stabthose Muslims. ,hate
3487,Somebody should just stabthose immigrants. ,hate
3506,Typical bitchbehaviour. ,hate
3507,Typical slutbehaviour. ,hate
3508,Typical whorebehaviour. ,hate
3509,Typical trannybehaviour. ,hate
3510,Typical shemalebehaviour. ,hate
3511,Typical faggotbehaviour. ,hate
3512,Typical fagbehaviour. ,hate
3513,Typical queerbehaviour. ,hate
3514,Typical niggerbehaviour. ,hate
3515,Typical coonbehaviour. ,hate
3516,Typical retardbehaviour. ,hate
3517,Typical cripplebehaviour. ,hate
3518,Typical mongbehaviour. ,hate
3519,Typical muzziebehaviour. ,hate
3520,Typical Jihadibehaviour. ,hate
3521,Typical camel fuckerbehaviour. ,hate
3522,Typical wetbackbehaviour. ,hate
3523,Typical rapefugeebehaviour. ,hate
3524,Too manybitches in this country. ,hate
3525,Too manysluts in this country. ,hate
3526,Too manywhores in this country. ,hate
3527,Too manytrannies in this country. ,hate
3528,Too manyshemales in this country. ,hate
3529,Too manyfaggots in this country. ,hate
3530,Too manyfags in this country. ,hate
3531,Too manyqueer in this country. ,hate
3532,Too manyniggers in this country. ,hate
3533,Too manycoons in this country. ,hate
3534,Too manyretards in this country. ,hate
3535,Too manycripples in this country. ,hate
3536,Too manymongs in this country. ,hate
3537,Too manymuzzies in this country. ,hate
3538,Too manyJihadis in this country. ,hate
3539,Too manycamel fuckers in this country. ,hate
3540,Too manywetbacks in this country. ,hate
3541,Too manyrapefugees in this country. ,hate
3542,Fuckall women. ,hate
3543,Fuckall trans people. ,hate
3544,Fuckall gay people. ,hate
3545,Fuckall black people. ,hate
3546,Fuckall disabled people. ,hate
3547,Fuckall Muslims. ,hate
3548,Fuckall immigrants. ,hate
3549,All women are such massivescumbags. ,hate
3550,All trans people are such massivescumbags. ,hate
3551,All gay people are such massivescumbags. ,hate
3552,All black people are such massivescumbags. ,hate
3553,All disabled people are such massivescumbags. ,hate
3554,All Muslims are such massivescumbags. ,hate
3555,All immigrants are such massivescumbags. ,hate
3556,I h a t e women. ,hate
3557,I h a t e trans people. ,hate
3558,I h a t e gay people. ,hate
3559,I h a t e black people. ,hate
3560,I h a t e disabled people. ,hate
3561,I h a t e Muslims. ,hate
3562,I h a t e immigrants. ,hate
3563,I feel nothing but contempt for w o m e n. ,hate
3564,I feel nothing but contempt for t r a n s people. ,hate
3565,I feel nothing but contempt for g a y people. ,hate
3566,I feel nothing but contempt for b l a c k people. ,hate
3567,I feel nothing but contempt for d i s a b l e d people. ,hate
3568,I feel nothing but contempt for M u s l i m s. ,hate
3569,I feel nothing but contempt for i m m i g r a n t s. ,hate
3570,You w o m e n make me sick. ,hate
3571,You t r a n s people make me sick. ,hate
3572,You g a y people make me sick. ,hate
3573,You b l a c k people make me sick. ,hate
3574,You d i s a b l e d people make me sick. ,hate
3575,You M u s l i m s make me sick. ,hate
3576,You i m m i g r a n t s make me sick. ,hate
3577,All women like them are v i l e. ,hate
3578,All trans people like them are v i l e. ,hate
3579,All gay people like them are v i l e. ,hate
3580,All black people like them are v i l e. ,hate
3581,All disabled people like them are v i l e. ,hate
3582,All Muslims like them are v i l e. ,hate
3583,All immigrants like them are v i l e. ,hate
3584,W o m e n are disgusting. ,hate
3585,T r a n s people are disgusting. ,hate
3586,G a y people are disgusting. ,hate
3587,B l a c k people are disgusting. ,hate
3588,D i s a b l e d people are disgusting. ,hate
3589,M u s l i m s are disgusting. ,hate
3590,I m m i g r a n t s are disgusting. ,hate
3591,Women with any power are a t h r e a t to civilisation. ,hate
3592,Trans people with any power are a t h r e a t to civilisation. ,hate
3593,Gay people with any power are a t h r e a t to civilisation. ,hate
3594,Black people with any power are a t h r e a t to civilisation. ,hate
3595,Disabled people with any power are a t h r e a t to civilisation. ,hate
3596,Muslims with any power are a t h r e a t to civilisation. ,hate
3597,Immigrants with any power are a t h r e a t to civilisation. ,hate
3598,Women are s c u m. ,hate
3599,Trans people are s c u m. ,hate
3600,Gay people are s c u m. ,hate
3601,Black people are s c u m. ,hate
3602,Disabled people are s c u m. ,hate
3603,Muslims are s c u m. ,hate
3604,Immigrants are s c u m. ,hate
3605,Women are a c a n c e r. ,hate
3606,Trans people are a c a n c e r. ,hate
3607,Gay people are a c a n c e r. ,hate
3608,Black people are a c a n c e r. ,hate
3609,Disabled people are a c a n c e r. ,hate
3610,Muslims are a c a n c e r. ,hate
3611,Immigrants are a c a n c e r. ,hate
3612,W o m e n have no place in a civilised country like this. ,hate
3613,T r a n s people have no place in a civilised country like this. ,hate
3614,G a y people have no place in a civilised country like this. ,hate
3615,B l a c k people have no place in a civilised country like this. ,hate
3616,D i s a b l e d people have no place in a civilised country like this. ,hate
3617,M u s l i m s have no place in a civilised country like this. ,hate
3618,I m m i g r a n t s have no place in a civilised country like this. ,hate
3619,I want to k i l l all women. ,hate
3620,I want to k i l l all trans people. ,hate
3621,I want to k i l l all gay people. ,hate
3622,I want to k i l l all black people. ,hate
3623,I want to k i l l all disabled people. ,hate
3624,I want to k i l l all Muslims. ,hate
3625,I want to k i l l all immigrants. ,hate
3626,I am going to shoot the next w o m a n I see. ,hate
