ID,text,label,source_sheet
247081,"We all feel Powerless !! These country;s Leaders are ruthless Dictators, getting rich on the poor, and when they speak up this is what happens. What can we actually do ?",not_hate,Neutral
249508,This so deeply hurts to see such a painful tragedy I pray without ceasing and that everyone would come together and come to peace and love one another as our Father Abba andLord loves...my heart grieves for all  my prayers are all for all who lost their families and friends and such a tragedy will keep you all in prayer God bless my heart goes out to you,not_hate,Neutral
249511,This is honestly so sad. Anger doesn't justify the agony of these people. Try placing yourselves in their shoes and experience life through their eyes. We all live in our little lies. This needs to stop. It's scary to assume that there are people out there that have no humanity.,not_hate,Neutral
249514,"I just can't even imagine how these poor innocent babies and children are coping with the insanity, the pain, the hunger, the things they are seeing. I just wish I could personally help. These stories absolutely devastate me 😢",not_hate,Neutral
251612,This is moving..Our Vets have something in common with our American Indians... Mistreatment.. They owned what they did and recognized the wrong doings.. Makes me prouder!,not_hate,Neutral
251613,"We n3ed to make amends as a Nation, not even for those whom we have harmed, but because our own shame and self loath9ng will cloud our ability to forgive and move on. Instead, we deny, and scapegoat.",not_hate,Neutral
251614,"Please don't try to take this moment from the Native Americans. North American settlers went to such extremes as to try and erraticate the entire Native American population.
This plea for forgiveness by the very few is a huge deal for Native Americans.",not_hate,Neutral
251633,I will kneel before my Lord and only him. I will never kneel before another man to ask his forgiveness for something another man has done to yet another man. These individuals do not speak for veterans they speak only for themselves. This whole thing was a farce they collected and kept over a million dollars while the rest of the vets sat in frozen country side without food or shelter. And now it is the vets being blamed for the mess left at standing rock.,not_hate,Neutral
254828,"America is fighting an invading army of monkey-demons.  They take advantage of birth right citizenship to anchor themselves in the country, and then call white people born in America illegal immigrants WHILE TAKING ADVANTAGE OF THE BIRTH RIGHT CITIZENSHIP PROVIDED TO THEM BY THOSE SAME WHITE PEOPLE.  I can't imagine anything more perverse.",not_hate,Neutral
254829,make america native again,not_hate,Neutral
259225,"There aren't that many women in the STEM field but that number is growing. As a woman, you might have to work a little bit harder to gain the same respect, but it is very possible. Don't discourage people from doing something because they might be a minority in the field.   Unsubscribing",not_hate,Neutral
259227,Actually point 1 is quite valid. I have a friend who rejected internship at Google bcos he doesnt want to spend his free time being in Google all the time. He wants to go home and enjoy his other lives,not_hate,Neutral
259232,"This really shows how little research they put into this video. Google says on its hiring page that it actually supports affirmative action, they have special internships and programs for minorities only as well.  Also, how can you complain about having a lot of free amenities? If you would rather work somewhere where they treat you like crap and don't even bother giving you a place to eat, then be my guest. But as for me, I'd rather take the job that offers me more.",not_hate,Neutral
259238,There r also hundred of reasons that make google amazing!!!! And the first thing is a good thing!,not_hate,Neutral
259239,I am super ok with that😂,not_hate,Neutral
259248,"I know a few people who have worked at Google, and from what they've said, I don't believe any of these to be true. Google is a very diverse company that is dedicated to innovation, something I can get behind. Their projects are amazingly creative, and I'd love to work for them after I get degrees in engineering and computer science.",not_hate,Neutral
259252,"White male? Are you kidding me? I've not worked there myself but I have catered there enough, even through the cubicles with the snack cart and not just working events. The vast vast majority of people are not white and there appear to be as many men and women. Now I can't speak for specific departments, but I have yet to see a single area of that company (and I've seen quite a bit) that was even slightly dominated by white males.",not_hate,Neutral
263714,there is no justice,not_hate,Neutral
264771,"insurance isnt a warranty. it is like buying a car insurance after getting in to a car accident. she should have spent her life saving then medicaid would have kicked in for not getting health insurance prior. why should other people should pay her bill when she thougjt she bought her car in
s after getting in to a car accident",not_hate,Neutral
264806,"A Sweden good men died. you fought well. i will remember you with respect. you died a Viking. if your brave ancestors were right ,you will meet them in the halls of valhalla. a Valkyrie will carry your brave soul, to valhalla.",not_hate,Neutral
266019,"I am thankful for our brave Native American, and thank you for treating us better then we ever treated you. Support from Kentucky.",not_hate,Neutral
266060,"When my mom was a little girl and one of 7 children to a single mom in south Dakota, the indian people stepped in to help my very sick grandmother and Fed and clothed her children and took care of all of them till she was back on her feet. We are not a member of any tribe but are forever grateful to them.",not_hate,Neutral
266065,The president is nothing but a figure head he does not have any power on our country and is controlled by multi million dollar corporations that run this country. He is told what to do and what stay when huge corporations feel it is necessary.,not_hate,Neutral
268140,To funny je don't believe his one wife rich people that's how they think 👎🏻,not_hate,Neutral
272687,The woman who called him in didn't know what he was saying she just felt like making something up. Everyone knows hicks don't speak Arabic. How could she claim he was pledging to ISIS while speaking Arabic and we know full damn well she wouldn't understand it anyway?,not_hate,Neutral
272688,this morning i was kissing my children and they were all very sweet. we are helpless if someone attacke us. then i heard the news a killer is the on the loose and speaks russian wearing a blue cap and a black shirt. then someone at the door knocks with the same description and speaks a language i dont know cause i only speak my mothers tongue english. so i wouldnt know if he is speaking russian or african or whatever. i did not let him in and called the police. is that racist? and it was actually my neighbor who happens to speak russian i wasnt aware. or do i let him in? i mean this is the same situation to what happened on this arabic guy. if it was you what would you do?,not_hate,Neutral
273077,"Our veterans and our elders and celebrity's and news channels and news anchors say that DAPL actions are inhumane to its own Americans, and Native American rights are being unjustified.",not_hate,Neutral
273078,What's the UN doing? They can go to third world countries and help there but can't help out here. Need partial group to help them stop dapl,not_hate,Neutral
273080,"Evan is a hero for this. Also, a hero of Hyrule. But seriously - thank you for doing the right thing. Katy Harper",not_hate,Neutral
273081,"These people were showing no violence or aggression, just standing for what is theirs. Why is this not all over the news and high officials helping them as they should be, we have helped other countries, but not the native americans who made everything possible for us. Its disgusting...",not_hate,Neutral
273082,"Shame on our government for allowing this to continue. But then I'm not surprised, North Dakota doesn't have enough voters, aka: cash donations, to warrant help from the government. I would also like to say, people of color are always treated differently.",not_hate,Neutral
274048,"I'm also angry at the other woman that is laughing really loud at the whole situation. Probably out of jealousy 'cause the girl with the ""revealing outfit"" is hot. This whole machismo thing comes from women and men. And it's got to stop.",not_hate,Neutral
294480,This just makes me sad.,not_hate,Neutral
296501,Do i guess where just going to ignore the house of Rothschild and the house of Morgan or the king of Saudi Arabia on this list.,not_hate,Neutral
296506,Those are wealthy people but not rich the Rothchilds family is richer than all of those men,not_hate,Neutral
296510,"Putting to one side the fact that Bill Gates is donating pretty much all of his wealth and using it to solve the world's biggest issues, maybe that 3.6 billion people should get better at life",not_hate,Neutral
296843,they lower wages so much we will no longer want the jobs they take,not_hate,Neutral
296846,Why is someone living in the U.S. for 2 decades not filed to become citizens? There is no excuse.,not_hate,Neutral
296862,"No one is stealing any jobs. Employers prefer to hire a Mex and give them half the wage, and not hire American and pay them triple.",not_hate,Neutral
300714,nobody brings up the fact that these rap artist  got a lot of people killed with there music they  knew there music had a lot of people killing each other in these streets; and there in getting rich & not caring about these people in our communities,not_hate,Neutral
316507,"UA did that all the time!

Once there was a family of 3 standing in front of me in a queue and they were rejected to board because the flight was overbooked. The family asked why gently, the UA crew just simply said they were randomly chosen. And because this family was actually living in that city (Chicago), so US did not offer them airport hotel or anything. The only thing they compensated the family would be let them sit together in the next flight, not even talking about upgrading them.

They were informed 30 mins before boarding. Isn't that ridiculous?",not_hate,Neutral
319437,"...you get as far as he's gotten by inheriting 200 million dollars! OMG the blatant ignorance is frightening. So here's a bit of info to chew on, if Trump had done nothing and spent his time playing golf he'd be worth more than double what he is today. ""Had the celebrity busi­ness­man and Re­pub­lic­an pres­id­en­tial can­did­ate in­ves­ted his even­tu­al share of his fath­er’s real-es­tate com­pany in­to a mu­tu­al fund of S&P 500 stocks in 1974, it would be worth nearly $3 bil­lion today, thanks to the mar­ket’s per­form­ance over the past four dec­ades. If he’d in­ves­ted the $200 mil­lion that For­bes magazine de­term­ined he was worth in 1982 in­to that in­dex fund, it would have grown to more than $8 bil­lion today.""",not_hate,Neutral
322668,I agree about what happened to the native americans was bad but when I drive up the the reservation to do my work by the casino and I see the multi million dollar homes they live in not all are struggling,not_hate,Neutral
333309,When he says make America wealthy again he's talking about his self and the rich getting richer.... Waiting to see these good paying jobs he's going to bring to America.!,not_hate,Neutral
561,I think they should take it down and put it in a museum,not_hate,Neutral
568,A flag did no kill those kids.. why dont you go after the guns instead ?,not_hate,Neutral
574,the flag is a part of HISTORY,not_hate,Neutral
713,"I don't like what the confederate flag represents. However, if we allow others to decide what symbols are permissible it will not stop here. Ethnic , Religious and Political symbols will be criminalized because one group or another claims that its offensive. This is a slippery slope. Historically, once rights are relinquished they are never given back freely. Because of the confederate flag's history it is an easy target to assail but it wont stop there, other symbols and freedoms will follow, if we allow it.",not_hate,Neutral
715,"U.S. Grant was also a slaveholder, owning Walter Jones from 1857 to 1859.  To Grant's credit, he eventually set Jones free rather than selling him.",not_hate,Neutral
334418,"This mans story made me so sad a  few weeks ago! Reminds me of daddy (the gray haired guy), Misty Diane Naser, sah?
And his sadness was written all over his face when his bro got sent back. So happy his bro got to come back! 😊",not_hate,Neutral
334419,So happy I got to see a happy ending for these two brothers. When I heard that the ban was being lifted and that Trump is not above the law I immediately thought of this man and was happy for him and his family.,not_hate,Neutral
334421,"yes!!! yes!!!! Thak you, thank you judge!!!! It just broke my heart cause unfairness makes good people turn bad. This is a good man. You gotta guard that. Well done justice!",not_hate,Neutral
334393,"Andres PA you should research on Qura'an don't believe what people say. There's nothing like that, Islam is a religion of peace and love, and please don't use bad words for any religion otherwise people will use bad words for your religion.",not_hate,Neutral
334379,Lucky you are sweetheart i appreciate your patience and you stood for justice . But there are million of girls who ve been targeted by the talibans many of them are killed and the rest of them were oppressed . They are Afghans but if you say something ppl will take it lightly or ignore it . Every week there is a blast or taliban will capture some ppl they will cut off there heads but the thing is media is not interested to show unfortunately . And what ever happened with you whole world watched it but with the rest of the ppl stories ... No one knows may ALLAH help everyone,not_hate,Neutral
334364,"I am a Pakistani and sir she is a wonderful actress, she did nothing to deserve this, our mothers and sisters are more educated then her and they studied in Pakistan and in government institutes. The province she belongs to has the highest rate of literacy in Pakistan. The speech is good although! But she needs to read such speeches to keep her pockets filled. We can have a debate all day on her and you would be confused why her own countrymen dislike her. But its better to research on her rather than to be amazed by her wonderful well written speeches.",not_hate,Neutral
334394,"Ali is lucky. The Washington Post reports that over 100,000 visas may have been revoked as a result of the travel ban.
https://www.washingtonpost.com/local/public-safety/government-reveals-over-100000-visas-revoked-due-to-travel-ban/2017/02/03/7d529eec-ea2c-11e6-b82f-687d6e6a3e7c_story.html?postshare=4951486141864761&tid=ss_tw&utm_term=.26a28f561125",not_hate,Neutral
334399,"I find it very sad that people are making negative comments about how long they may have been separated. Who cares?  They should be reunited. Threat of being separated indefinitely is scary. I'd be really frightened if I didn't know if I'd ever see a family member again. No matter what political side you're on, you can still have love and compassion for another human being.",not_hate,Neutral
334400,Thank you so much for keeping us updated on this story! The first video broke my heart and this made me so happy! I need to move to LA apparently.,not_hate,Neutral
333881,"Let's hope budget cuts for mental health and affordable housing laws/assistance don't happen, as these are the real issues that cause the majority of homelessness.",not_hate,Neutral
333882,Am I the only one wondering how this homeless man is gonna manage the upkeep of that hair now!? Is he gonna be able to fix his roots every couple of weeks?? 🤔,not_hate,Neutral
333883,"Well... its a good step to change someone's lifestyle... this brings a smile on his face for a while. But the question is that does this change his life? Will he get job now? Will he get home now? Will he forget his past & all bad moments & bad experiences & rude behavior of peoples. If yes than it must be acknowledged.
Somehow this show me, how stupid we're! Just because someone's looks we judge them. May be now whrn he goes out to try and get money to eat nobody is going to give him money. They will say things like ""you're not really homeless""",not_hate,Neutral
333884,"Just my thoughts.... since you gave him a make over why not help him. too, find a stable job.so he can start a new life a have a better life than staying in a street.this is already a better start for him he just need a job for him to finance and live much better than used to.",not_hate,Neutral
333889,"Why is it so easy for men to look good.
If i didnt take good care of myself for too long id look horrible and a haircut and dyejob wouldnt help anything",not_hate,Neutral
333890,"I haven't read all of the other comments, so forgive me if it was already discussed.  This man bears a striking resemblance to Charles Manson.",not_hate,Neutral
333891,You deserve that Robert De Niro look and god bless to those who helped you man. If we are kind to one another this world will be a better place to live.,not_hate,Neutral
333892,"Now after the makeover, they should help him with a place to stay, and to get a job and start a new life. Maybe try to find his family if he has any.",not_hate,Neutral
333893,What could feel better than giving such an amazing gift to someone in need? We are meant to give the best of ourselves and our talents to one another. <3,not_hate,Neutral
333894,"I like the old look just the same! 
Maybe as a homeless what he needs more is a flat and regular showers.
Hope they take care of him.",not_hate,Neutral
333895,Gives them a lifting up of the spirit that is undescribable....thank you to all involved in giving him the gift of inspiration and will to live...,not_hate,Neutral
333896,"I am so glad he had a wonderful experience with this makeover.  I, however, believe the new look makes him look like Charles Manson",not_hate,Neutral
333898,That's super cool! So he is still homeless!! Is there some sort of plan to continue his make over!! I'm sure it's expensive!! ??????????,not_hate,Neutral
333902,"Ok, the bleached hair looks better and the beard looks more serious, agreed, but how did the Hair-extension work? I find it hard to get such marvellous volume into mine.",not_hate,Neutral
333903,Well done to the kind hearted person who brought joy and  helped this poor man feel good about himself.  This is what human life is about - to bring joy to others.,not_hate,Neutral
333904,"Am I the only one that thinks the ""before shot"" looked like Dmitri Mendeleev? Ya know... the one who formulated the periodic table?",not_hate,Neutral
333907,"It made me cry, you never know what someone is going through and how you can be that changed. God bless both. 🙌 Love to your heart Peace to your soul",not_hate,Neutral
333908,i would say god blees him...but he just did....all what the heck...GOD BLESS....maybe now he can get a matching wife and home...good luck brother,not_hate,Neutral
333909,Although I understand the sentiment and think it's a nice gesture is a temporary fix to a long term problem. He needs a job and the means to provide for himself.,not_hate,Neutral
333910,In my opinion he looks younger in grey hair so let him be as he are if you not suppose to getting him a job or money for the rest of his lfe,not_hate,Neutral
333911,"Hopefully, they help rehabilitate his mind as well ... and that will be complete makeover.",not_hate,Neutral
333912,Nice gesture....BUT HE'S STILL HOMELESS!,not_hate,Neutral
333913,"let me quickly faint with surprise at all the people finding something to complain about.
now I can move on with my day.",not_hate,Neutral
333914,I thought they were giving Charles Manson a makeover at first.,not_hate,Neutral
333995,Wow the comments of disrespect and ignorance towards this man for being Muslim are heartbreaking and exactly why our country is divided in the first place. So much hatred towards anyone whose not a white Christian man. Disgusting.,not_hate,Neutral
333996,Who is this reporter? Respect! He is not only reporting the most important incident but he is also conveying the message in brilliant way. People like him inspire others.,not_hate,Neutral
334001,Very important piece. Also hope folks saw this and will stand up:,not_hate,Neutral
334005,so clearly explained....what if this was the historical fork in the road that had us all come together for what was right?  What if this groundswell of committed support is the very way we innovate for new energy options that then lead to work for all those in the oil industry?  What if we just hold up this outcome in our minds as plausible,not_hate,Neutral
334008,the dapl protestors are not violemt people trying to riot. the guy trump made that comment about was a man that was violently trying to disrupt a rally. compairing the two is not fair to the dapl protestors and is misleading information.,not_hate,Neutral
334010,"The fact that this video is even discussing Donald Trump with regards to this is silly. This ""issue"" has been going on over the DAP for more than a few months....and it really isn't ""controversial"" . The pipeline has not been stopped because there is no legal grounds to stop it. People would be much better off if they would actually base their arguments on facts instead of emotional and hypothetical 'what ifs' and the monster hiding under the bed.",not_hate,Neutral
334015,"The design of the Pipe Line has proven to be detective from the begining. We have witness it by their leaks, fires and explotions that it is not a safe way to transport the oil. North Dakota has had over 250 leaks not reported by the state nor the media.",not_hate,Neutral
334018,Great video- but at 2:38- we aren't wiped out. We are still here. Attempted genocide would be more appropriate. Wording matters. Thank you 💞,not_hate,Neutral
334020,"AJ+. Really what did blocking the pipeline do?  Now millions of dollars are going to be wasted to route around the area;  until the pipeline is completed trucks and trains will have to continue to do the job (which tends to have more accidents than pipelines); you fail to speak about the waste water treatment facility that is less than 3 miles for the same waters they are trying to protect.  

You also rely on people's lack to research evidence based information and studies on pipeline safety.  

Hmmm seem like another propaganda video to provide more misleading information to the people.",not_hate,Neutral
334023,The man isn't even in office yet. I fully support halting the pipeline but I think you're jumping the gun assuming what he'll do. I will support our president elect until he gives me reason not too.,not_hate,Neutral
334025,"WOW, just fueling the fire aren't you!!!! Let not forget to be decent people that are working together in a peaceful way to be what we would like to see others be. To be what our ancestors would be proud of us being. Choose your battles wisely. Standing rock is a great example of this. Many people's coming together to challenge the darkness.",not_hate,Neutral
334032,My heart is with the Native Americans in their righteous fight may the great spirit protect them in North Dakota and they will finally get justice so greatly deserved over countless centuries,not_hate,Neutral
334034,Its sad we still have to fight for our rights and other people come to America have more rights than US WE ARE the True American's,not_hate,Neutral
334037,"Stand strong Indigenous people of America. Stand United. Stay peaceful and be patient. 
Water is Life. 
Blessings to all the Water Protectors. 
From South Africa and I stand with Standing Rock against the pipeline and against violence, racism, bigotry and hatred.",not_hate,Neutral
334042,This is VERY TRUE!!!!!!!!!!!!!!!!!!!!!! I been camping at Standing Rock and its a everyday battle fighting for what's LIFE. And that is protecting our Water. MNI WICONI,not_hate,Neutral
334043,"Who cares that he owns part of it, why didn't the tribes show up to over 400 meetings to discuss the pipeline? Why is it just recently an issue? Why is it when the project is over 90% completed they want to stop it? Sounds like robbery to me, give us more money and we will quit whining.",not_hate,Neutral
334044,I agree with Jennifer this is a very important piece. I appreciate reading it and learning more. Even if the more is more sad😢,not_hate,Neutral
334046,I want to back this effort. But when you use clips out of context you lose all credibility.  Both sides have strong arguments.  Don't make your self look bad.,not_hate,Neutral
334049,"Oh I'm concerned. I'm curious though, here in Canada we've more or less stopped using the term ""Native American"", we mostly use Aboriginal or Indigenous now. Has there not been a push to change terms or are these terms used in the States as well?",not_hate,Neutral
334050,Yo AJ+ it is easy to stand up against the government it's just hard to face the truth nowadays. There's millions of people out there who are lost.,not_hate,Neutral
334054,As long as there is division they have us !!! Tired of being the us & them !!! Concur & divide that us the plan !!! One planet many peoples we all bleed red !!!,not_hate,Neutral
334055,"You know what the real secret to Standing Rock's success was? getting veterans to join in the protest. The authorities and even the Army Corps of Engineers were happy to try out the no-more-Mr-Nice-Guy approach on civilians, but assaulting and treating veteran soldiers like felons would've been dangerous.",not_hate,Neutral
334056,He's not even in there yet I feel like this is just to add more hate why is everybody blaming Trump why didn't Obama take care of it months ago.... I feel like this should have already been taken care of it should have stopped already,not_hate,Neutral
334057,I know his talking about something important (A brilliant piece that is well researched and eloquently executed) but I can't help but think his hot!,not_hate,Neutral
334058,Continue to stand with the people standing rock. No more pipelines. Save our environment. Support and prayers for all who stand and support those of us who cannot be there.,not_hate,Neutral
334059,"You know what would be great? If all that money invested in the DAPL mysteriously paid everyone's student loans, mortgages, car loans, credit card debt......",not_hate,Neutral
334061,There are other ways to get energy we're not working on it hard enough it's sad to think all there fighting for is to keep there land from pollution. If we just looked at other ways these poor people could get out the f the cold,not_hate,Neutral
334062,Donald trumped signed off his business already he'll have no access to em while he's president. People are giving him a lot of crap for what he said which is understandable. But no chance for him too show his worth? Come on people.,not_hate,Neutral
334063,They are impoverished? They are free to leave the reservation anytime they want! There are no fences or guards! And they have a lot of programs to help them!,not_hate,Neutral
334064,"I can not wait for the pipeline to go down, so the people living north will have their needs met! It will happen, all thanks be to God!",not_hate,Neutral
334065,Got to keep our prayers and good energy sent their way if we can't make it out there. Stay educated and informed and spread the word.,not_hate,Neutral
333676,"How much love can a man have and want to share... A heart so big it wants to share it with the kids that needs it the most. He probably sacrificed alot and yet his mission is not over...may God bless him with many more healthy years and continue to show us what the world should be up to... Helping, loving, accepting every soul!",not_hate,Neutral
333677,"What about this man makes his ""energy"" feel bad? Why does this ""just feel wrong"" Would the energy be different if it were a woman? Specifically what's wrong? I keep seeing people say this. I get sexual assault is statistically more likely to be cared out by men, but I think it extremely sad that people see someone trying to help children going through such horrible things. And with no proof. Literally never met the man. Or even heard of him before this video. And No regard for how damaging such accusations can be would automatically insinuate such horrible things. I have been sexually assaulted twice and the first time was by a family friend. So I get the whole wolf in sheeps clothing thing. However, automatically accusing someone of something like that or even implicating it is how we have created a society where people are afraid to care for their fellow man. Especially men. Society has created a space for those women who falsely accuse men of rape by automatically convicting and persecuting men for any small act of kindness and nurturing.",not_hate,Neutral
333678,This made me tear up. This man has such a beautiful heart and he's giving so much of himself to these children in their time of need. I cant imagine how it feels to give so much of your heart and to love these children knowing that he lost many of them. He also lost his wife. He's taking that pain and turning it into something beautiful.  Once in awhile we get to meet or know angels on earth.,not_hate,Neutral
333679,"To the people with negative views or suspicions; the LA Times did an interview with him, so did PBS, those interviews have more information about him and why he's doing this. http://www.latimes.com/local/lanow/la-me-ln-foster-father-sick-children-2017-story.html and https://m.youtube.com/watch?v=fqnoGDQ2i2k&feature=youtu.be I think reading those articles will put any doubts you have to rest.",not_hate,Neutral
333680,"This is amazing. I'm so sad to see people who are saying ""this doesn't seem right"" I can only assume you're saying that based on what YOU would do or making that comment based on a gender or racial bias. It's nice to see someone do something so selfless",not_hate,Neutral
333681,"We have so many wonderful people on our planet. Let's try to recognize them. It should be easy, they're everywhere, look in the mirror, you might be one yourself..
..Livelovelife..",not_hate,Neutral
333682,There are very few people like this man on this earth this level of being selfless is extremely rare a good man with a good heart and a good perspective on life and how death should be handled all people really want is to love and be loved regardless of age I'm sure every single one of those kids are beyond grateful for this man's help glad to know there are still some good people in the world ❤,not_hate,Neutral
333683,"The purists of pure hearts. My Allah grant him internal happiness. I could never do this because it would hurt me more, but this man is what Quran is about and I am not a deeply religious person at that.",not_hate,Neutral
333684,"To all the people talking bad about this man. I'd like to see you take care of terminally ill children. Feed them, bathe them, clothe them, and care for any special needs they might have. Most of you are probably incapable of properly raising your own healthy children.",not_hate,Neutral
333686,"As someone who has cared for critically ill people (and dogs), i know what it takes out of you. It's hard. I love this video so much. He makes me want to be a better person, a better member of humanity. I can only try to be as good and pure as this man. Thank you sir, for your wonderful loving example. There is still good in the world. ❤",not_hate,Neutral
333687,"This touches my soul so deeply and I feel so much joy, mixed with so much hurt, mixed with a fair amount if guilt. Joy that these children find the love of family they so deserve. Yet it hurts so bad to be reminded that these are kids and they're dying so young. And I must admit my shame and guilt that I so wish I had the strength to do the same but I do not think my heart could take it. Thanks so much for people like this who remind me that we haven't completely lost our humanity.",not_hate,Neutral
333688,Stories like this give hope in humanity. There's always gonna be someone that won't see the great deal of good this man is doing but won't take the time to even try and do something for a fellow human being in need.. Sir you are an angel to those kids and an example to the rest of us.,not_hate,Neutral
333689,I have nothing but resoect for him. Knowing the child you love and support 24/7 will die one day is something i won't be able  to deal with. God always sends his angels in different shapes and forms to help others. He is a blessing for those children.,not_hate,Neutral
333690,What a beautiful human being he is so loving nurturing and selfless🖤🖤!!! I wish more people we're like this instead of assuming he's abusing these kids because he's a man shame on you!! I could only hope to be as great as him!! I can't wait to foster and adopted kids to show them people do care and will love them!!,not_hate,Neutral
333691,Nothing to do with religion. Unfortunately by this video you only see what they want you to be seen. Those children are very easy to abused as they can't speak for themselves. There are many sick people who look like for outside as very lovely and careful  persons. I don't judge but people who is taking care of those kids should be extra check. There are so many children abused and mishandled every day....only we don't see or hear it...but it's happening. So don't blindly believe everything what's make for our eyes.....I really hope those kids are safe! Who make this video should specially verify that!,not_hate,Neutral
333692,I saw the the story of this man's selfless loving care for dying children last week as he is suffering from cancer himself.  This man is a saint.  God love him.,not_hate,Neutral
333693,"So, his wife died and he fills his home with unwanted children since it seems like he has none of his own. He cares for them while they are in foster care. Good for him, good for the kids. 
Sounds like we could use more immigrants like him.",not_hate,Neutral
333694,"In Ecuador a man created a foundation for children with hiv, children who were orphaned or abandoned. He was like their father. That man was my friend and he died two years ago and it has been so difficult to continue with his legacy, but we keep on working for the children. I hope this man has thought of someone who can continue with his work when he is no longer here.",not_hate,Neutral
333696,"Such a wonderful man.. I know kids can be tough at times especially when they wake you up at night.
And this guy is doing it single handedly for so many children with special needs and that too are not his own.
Can't think of any other deed that is better than this man's work. God bless him and these kids.",not_hate,Neutral
333697,Oh my God! :'( ♡ that's honestly incredible.. to willingly take on the emotional impact alone of potentially losing these kids you devote that much of yourself to is pretty astounding not even to mention all of the other things caring for them must entail..,not_hate,Neutral
333698,"Wow amazing....this brought tears to my eyes....such a incredible story...i am just speechless...wow...watching this has me personally feeling a certain way, i can't even explain it but what a wonderful man he is truly an angel....kiss those precious babies for me...God bless",not_hate,Neutral
333699,Hi ever one I grow up in a foster family and it was the best thing for me there treated me like I was there own even know they had 3 kids of there own I also have some disability and they did not care they still loved and wanted the best for me also when I was 18 years old the went and got there certified to be a care giver for me because I was not ready to live on my own yet and foster care wanted me out but they payed to get certified so I could stay in a home that I was love in !! So I give this guy a lot of respect for what he do's also I am on my own in a rental and working because of them and I do not know were I would be if did not went to live with them when I was 4 years old !!!,not_hate,Neutral
333700,"Not all heroes wear capes :'(. If after such selflessness you still feel the need to criticize him on his looks, his faith and his appearance, it only goes to show how shallow and weak you are.",not_hate,Neutral
333701,"May god bless his beautiful heart,health and wealth. His efforts clearly shows no matter how much help & care we had done for others in our lives we can't reach a hair to his efforts. Such a blessed soul ❤️",not_hate,Neutral
333704,"I think he is and amazing human being doing a truly amazing thing for these poor sick kids. He opens himself up to heartbreak every single time he takes on one of these sick kids. I don't think my heart would be strong enough to take it. To all those who say he has ulterior motives, I wonder if you would be saying it if this was a woman instead of a man. Be careful what you say. Reputations of innocent men can be ruined by comments like these. I know you said you didn't want thanks Mohammed, but I am thanking you anyway. These kids have known love and care in the last days of their lives thanks to you.",not_hate,Neutral
333706,"I think the reason for the negative comments are experiences of abuse, hearing stories of abuse constantly, and the fact that people from the middle east are painted as evil terrorists. I can understand if an individual who didn't have a happy childhood or didn't have a close and healthy relationship with their parents, especially with their fathers can have this unsettling view of this guy.

 That being said, I don't think this man deserves that kind of attitude or treatment. He's performing a kindness so rare to be honest my own brain had trouble registering and I find that sad. The video even says it, these kids aren't adopted because no one wants to deal with death; to care, nurture, and love a sweet little soul knowing they're going to die is not something a lot of people want to deal with but he's doing it because someone has to care for them. They deserve a warm homemade meal, kisses when they're sad, to laugh and to be tucked in nicely in a soft and warm bed. Even if they're going to live for one more month, and I find it more upsetting that people condemn him instead of realizing how many foster kids have probably died without knowing that love. It's bad enough healthy foster kids  have a low probability of adoption, these sick kids have an even lower chance.
I get it, people have glimpsed evil but I like to believe people are innocent until proven guilty. Personally I don't believe he is a sick man to want to hurt these kids; you don't want attention on you when you want to hurt someone, you want to remain hidden and anonymous and he's fostered 40 kids and buried 10, that leaves 30 children and probably a handful would say something if he did abuse them.",not_hate,Neutral
333707,"What a beautiful and honorable man. It take a special kind of person to foster, and a whole other level to foster special needs kids. What an amazing man! I bet his wife also had a gentle heart and this family changed the lives of many children for the best.",not_hate,Neutral
333709,Our main purpose in this life is to help others and if you can not help them at least don't hurt them.   Because under the sun every men was created equal and we all came from the dust and to the dust we will all return.,not_hate,Neutral
333710,"Just because a person does not look like you or speak and worship just like you, it doesn't mean that you have a bigger heart. We need to get rid of our racial biases.",not_hate,Neutral
333711,May Allah reward him for his selflessness and kindness toward these children. May he soften all of our hearts so we can treat everyone this way.,not_hate,Neutral
333712,To recognize and embrace the hardship and possible death of doing this takes a truly enlightened and open person.  Very inspiring,not_hate,Neutral
333714,"I have small children. I always said as they got a bit older/more self sufficient i would love to foster. Especially older children feeling left out/unwanted.  But this...this kicks it up a notch. I may consider this also. Everyone needs to feel love.
My heart breaks easily, but how can it not be worth it when these sweet children have nothing & just need love?",not_hate,Neutral
333715,"My mom always said ""Damned if you do, Damned if you don't."" This man is the heart of humanity. It breaks my heart at how beautiful this is. May the universe bless this man 1000 times over for this. We consume ourselves in criticizing kindness when the haters don't have the heart to take in one of these children. Take that in stride and try to be kind to as many people and help as many people as you can a day. Bless up. 💜",not_hate,Neutral
333717,"Are you kidding me. Did he actually answer though and the video was cut or did he genuinely dodge a very intelligent, thought provoking question?",not_hate,Neutral
333718,"Damn she was a boss when she asked those questions, we need more journalists like her. 

We salute you 💪",not_hate,Neutral
333728,I am so ashamed of my country. For trump and for many other travesties. Of course that reporter deserved more respect and an actual answer. :(,not_hate,Neutral
